participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,-0.001851824,-0.246296282,1,0,0,,,,,
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.001851824,-0.246296282,1,0,0,2.123,square_button,1,0.823,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,0,0,8,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.300000085,-0.248148176,1,0,0,3.0286,plus_button,1,1.5286,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,1,1,4,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.211111069,-0.263888889,1,0,0,2.2152,cross_button,1,1.1152,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,2,2,0,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.211111069,-0.263888889,1,0,0,2.6156,cross_button,1,1.1156,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,3,3,6,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.005555541,-0.238888917,1,0,0,2.5741,square_button,1,1.0741,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,4,4,2,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.198148162,-0.252777806,1,0,0,2.449,cross_button,1,1.149,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,5,5,3,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.227777764,-0.247222265,1,0,0,2.5227,plus_button,1,1.2227,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,6,6,1,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.227777764,-0.247222265,1,0,0,1.958,plus_button,1,0.858,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,7,7,7,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.031481496,-0.260185171,1,0,0,2.2991,square_button,1,1.1991,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,8,8,5,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.026851866,-0.252777806,1,0,0,2.2907,square_button,1,0.9907,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,0,9,8,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.219444487,-0.248148176,1,0,0,2.416,plus_button,1,1.316,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,1,10,7,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.175925926,-0.24537037,1,0,0,2.882,cross_button,1,1.382,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,2,11,6,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.080555527,-0.240740741,1,0,0,2.3326,square_button,1,1.2326,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,3,12,5,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.075925898,-0.237963005,1,0,0,2.5079,square_button,1,1.0079,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,4,13,2,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.209259245,-0.232407393,1,0,0,2.865,plus_button,1,1.365,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,5,14,4,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.253703718,-0.255555541,1,0,0,2.4824,cross_button,1,1.1824,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,6,15,3,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,0.22129631,-0.250925912,1,0,0,2.7992,plus_button,1,1.4992,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,7,16,1,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,0,-0.203703704,-0.259259259,1,0,0,2.4575,cross_button,1,1.3575,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,8,17,0,1
,001,2023-12-02_23h24.53.971,choiceRTT,2023.1.3,Win32,59.82650314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
