participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,b,1,1.791,,,,,,,,,0.691,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,0,9,7,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,c,1,3.1427,,,,,,,,,1.6427,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,1,10,6,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,v,1,1.9611,,,,,,,,,0.6611,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,b,1,2.0109,,,,,,,,,0.7109,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,3,12,1,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,b,1,2.4921,,,,,,,,,0.9921,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,4,13,4,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,c,1,2.6095,,,,,,,,,1.3095,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,5,14,3,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,v,1,2.0926,,,,,,,,,0.5926,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,6,15,2,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,c,1,2.556,,,,,,,,,1.456,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,7,16,0,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,v,1,1.7797,,,,,,,,,0.6797,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,8,17,5,1
666,001,2024-01-18_14h02.18.047,choiceRTT,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
