participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,0.011531929,-0.249634851,1,0,0,,,,,
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.011531929,-0.249634851,1,0,0,2.4432,square_button,1,0.9432,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,0,0,2,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.242671535,-0.260890795,1,0,0,3.199,plus_button,1,2.099,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,1,1,7,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.231818954,-0.246467391,1,0,0,2.265,cross_button,1,0.965,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,2,2,3,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.190225883,-0.253834069,1,0,0,2.3728,plus_button,1,1.0728,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,3,3,1,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.204373302,-0.242790421,1,0,0,2.0642,cross_button,1,0.9642,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,4,4,0,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.00365574,-0.250042459,1,0,0,1.886,square_button,1,0.786,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,5,5,5,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.200220788,-0.244408118,1,0,0,2.4985,cross_button,1,0.9985,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,6,6,6,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.006394361,-0.255952785,1,0,0,2.0831,square_button,1,0.7831,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,7,7,8,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.281063179,-0.256415591,1,0,0,2.3677,plus_button,1,0.8677,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,8,8,4,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.002292799,-0.251736583,1,0,0,2.1471,square_button,1,0.6471,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,0,9,2,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.259115999,-0.223102072,1,0,0,2.5164,cross_button,1,1.0164,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,1,10,6,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.000819463,-0.256542969,1,0,0,2.0047,square_button,1,0.7047,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.248832371,-0.257171365,1,0,0,2.2001,plus_button,1,0.9001,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,3,12,1,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.221170177,-0.227513587,1,0,0,2.3488,plus_button,1,0.8488,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,4,13,4,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,0.251910666,-0.247112772,1,0,0,2.4494,plus_button,1,1.3494,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,5,14,7,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.227636719,-0.242179008,1,0,0,1.9152,cross_button,1,0.8152,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,6,15,0,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.032672385,-0.25068784,1,0,0,1.6994,square_button,1,0.5994,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,7,16,5,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,0,-0.228502887,-0.247299592,1,0,0,2.099,cross_button,1,0.799,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,8,17,3,1
,001,2024-01-11_14h49.04.500,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
