keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.2145,,,,,,,,0.9145,,,,,,,,1.3,images/target_plus.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,1,1,1,1
v,1,2.4908,,,,,,,,0.9908,,,,,,,,1.5,images/target_square.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,2,2,2,1
c,1,2.0915,,,,,,,,0.5915,,,,,,,,1.5,images/target_cross.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,3,3,6,1
c,0,1.6258,,,,,,,,0.5258,,,,,,,,1.1,images/target_square.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,4,4,5,1
v,1,2.1435,,,,,,,,0.8435,,,,,,,,1.3,images/target_square.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,5,5,8,1
c,1,1.7489,,,,,,,,0.6489,,,,,,,,1.1,images/target_cross.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,6,6,0,1
b,1,1.524,,,,,,,,0.424,,,,,,,,1.1,images/target_plus.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,7,7,7,1
c,1,1.8154,,,,,,,,0.5154,,,,,,,,1.3,images/target_cross.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,0,8,8,3,1
v,1,2.238,,,,,,,,0.738,,,,,,,,1.5,images/target_square.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,0,9,2,1
c,1,1.9064,,,,,,,,0.6064,,,,,,,,1.3,images/target_cross.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,1,10,3,1
v,1,2.089,,,,,,,,0.989,,,,,,,,1.1,images/target_square.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,2,11,5,1
v,1,1.9885,,,,,,,,0.6885,,,,,,,,1.3,images/target_square.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,3,12,8,1
c,0,2.0011,,,,,,,,0.5011,,,,,,,,1.5,images/target_plus.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,4,13,4,1
b,1,2.026,,,,,,,,0.726,,,,,,,,1.3,images/target_plus.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,5,14,1,1
c,1,1.977,,,,,,,,0.477,,,,,,,,1.5,images/target_cross.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,6,15,6,1
b,1,1.8559,,,,,,,,0.7559,,,,,,,,1.1,images/target_plus.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,7,16,7,1
c,1,1.9205,,,,,,,,0.8205,,,,,,,,1.1,images/target_cross.jpg,r,001,2023-01-30_12h10.48.292,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,1,8,17,0,1
