keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,1.9361,,,,,,,,0.8361,,,,,,,,1.1,images/target_square.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,0,6,6,5,1
b,1,2.1929,,,,,,,,0.8929,,,,,,,,1.3,images/target_plus.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,0,7,7,1,1
v,1,2.1243,,,,,,,,0.6243,,,,,,,,1.5,images/target_square.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,0,8,8,2,1
b,1,2.3176,,,,,,,,0.8176,,,,,,,,1.5,images/target_plus.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,0,9,4,1
b,1,1.7778,,,,,,,,0.4778,,,,,,,,1.3,images/target_plus.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,1,10,1,1
c,1,1.9207,,,,,,,,0.6207,,,,,,,,1.3,images/target_cross.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,2,11,3,1
c,1,1.6026,,,,,,,,0.5026,,,,,,,,1.1,images/target_cross.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,3,12,0,1
v,1,1.7724,,,,,,,,0.6724,,,,,,,,1.1,images/target_square.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,4,13,5,1
v,1,1.995,,,,,,,,0.495,,,,,,,,1.5,images/target_square.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,5,14,2,1
b,0,2.0615,,,,,,,,0.5615,,,,,,,,1.5,images/target_cross.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,6,15,6,1
b,1,2.5838,,,,,,,,1.4838,,,,,,,,1.1,images/target_plus.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,7,16,7,1
v,1,1.9616,,,,,,,,0.6616,,,,,,,,1.3,images/target_square.jpg,Zehef,001,2022-04-03_16h06.03.935,choiceRTT,2021.2.3,Win32,60.90133983,,,,,,,,1,8,17,8,1
