participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,1.654,,,,,,,,,0.554,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,3,3,5,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,1.847,,,,,,,,,0.547,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,4,4,1,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,c,1,2.633,,,,,,,,,1.133,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,5,5,6,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,2.245,,,,,,,,,0.745,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,6,6,2,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,1.867,,,,,,,,,0.567,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,7,7,8,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,0,1.948,,,,,,,,,0.848,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,8,8,0,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,c,0,2.049,,,,,,,,,0.549,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,0,9,2,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.084,,,,,,,,,0.584,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,1,10,4,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,1.914,,,,,,,,,0.614,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,2,11,1,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,0,1.912,,,,,,,,,0.812,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,3,12,0,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,1.918,,,,,,,,,0.618,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,4,13,8,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,0,2.082,,,,,,,,,0.582,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,5,14,6,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,c,1,1.901,,,,,,,,,0.601,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,6,15,3,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,1.869,,,,,,,,,0.769,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,7,16,5,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.435,,,,,,,,,1.335,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,8,17,7,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
