keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,0,1.6088,,,,,,,,0.3088,,,,,,,,1.3,images/target_square.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,1,1,8,1
v,0,1.2281,,,,,,,,0.1281,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,2,2,0,1
c,1,1.4145,,,,,,,,0.1145,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,3,3,3,1
b,0,1.6525,,,,,,,,0.5525,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,4,4,5,1
v,1,4.0826,,,,,,,,2.5826,,,,,,,,1.5,images/target_square.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,5,5,2,1
c,0,2.6247,,,,,,,,1.5247,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,6,6,7,1
b,0,3.644,,,,,,,,2.144,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,7,7,6,1
v,0,3.9953,,,,,,,,2.6953,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,0,8,8,1,1
b,1,6.5355,,,,,,,,5.4355,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,0,9,7,1
c,1,3.4805,,,,,,,,1.9805,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,1,10,6,1
v,1,1.8038,,,,,,,,0.5038,,,,,,,,1.3,images/target_square.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,2,11,8,1
c,0,2.8264,,,,,,,,1.3264,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,3,12,4,1
b,0,6.5521,,,,,,,,5.4521,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,4,13,5,1
v,1,4.2837,,,,,,,,2.7837,,,,,,,,1.5,images/target_square.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,5,14,2,1
b,0,3.0253,,,,,,,,1.9253,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,6,15,0,1
v,0,5.3804,,,,,,,,4.0804,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,7,16,3,1
c,0,2.675,,,,,,,,1.375,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-04-26_16h45.37.647,choiceRTT,2021.2.3,Win32,29.99310159,,,,,,,,1,8,17,1,1
