keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.062,,,,,,,,0.962,,,,,,,,1.1,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,1,1,0,1
b,1,2.131,,,,,,,,0.631,,,,,,,,1.5,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,2,2,4,1
c,1,2.998,,,,,,,,1.498,,,,,,,,1.5,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,3,3,6,1
b,1,2.414,,,,,,,,1.114,,,,,,,,1.3,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,4,4,1,1
v,1,2.575,,,,,,,,1.075,,,,,,,,1.5,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,5,5,2,1
v,1,2.063,,,,,,,,0.763,,,,,,,,1.3,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,6,6,8,1
v,1,1.722,,,,,,,,0.622,,,,,,,,1.1,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,7,7,5,1
b,1,2.672,,,,,,,,1.572,,,,,,,,1.1,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,0,8,8,7,1
c,1,2.329,,,,,,,,0.829,,,,,,,,1.5,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,0,9,6,1
c,0,2.422,,,,,,,,1.322,,,,,,,,1.1,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,1,10,7,1
b,1,3.428,,,,,,,,2.128,,,,,,,,1.3,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,2,11,1,1
c,1,2.887,,,,,,,,1.587,,,,,,,,1.3,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,3,12,3,1
v,1,2.473,,,,,,,,1.173,,,,,,,,1.3,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,4,13,8,1
c,0,3.048,,,,,,,,1.548,,,,,,,,1.5,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,5,14,2,1
c,1,3.133,,,,,,,,2.033,,,,,,,,1.1,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,6,15,0,1
v,1,2.578,,,,,,,,1.478,,,,,,,,1.1,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,7,16,5,1
b,1,3.196,,,,,,,,1.696,,,,,,,,1.5,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,1,8,17,4,1
