keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,1.9272,,,,,,,,0.4272,,,,,,,,1.5,images/target_square.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,0,8,8,2,1
c,1,2.4095,,,,,,,,0.9095,,,,,,,,1.5,images/target_cross.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,0,9,6,1
c,1,2.1068,,,,,,,,0.8068,,,,,,,,1.3,images/target_cross.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,1,10,3,1
b,1,2.1525,,,,,,,,0.6525,,,,,,,,1.5,images/target_plus.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,2,11,4,1
v,1,2.2663,,,,,,,,0.7663,,,,,,,,1.5,images/target_square.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,3,12,2,1
c,1,1.7237,,,,,,,,0.6237,,,,,,,,1.1,images/target_cross.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,4,13,0,1
v,1,2.2693,,,,,,,,0.9693,,,,,,,,1.3,images/target_square.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,5,14,8,1
b,1,1.8744,,,,,,,,0.7744,,,,,,,,1.1,images/target_plus.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,6,15,7,1
v,1,2.0805,,,,,,,,0.9805,,,,,,,,1.1,images/target_square.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,7,16,5,1
b,1,2.0875,,,,,,,,0.7875,,,,,,,,1.3,images/target_plus.jpg,,001,2022-09-25_18h39.51.091,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,1,8,17,1,1
