keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.2941,,,,,,,,1.1941,,,,,,,,1.1,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,2,2,0,1
b,1,2.6035,,,,,,,,1.1035,,,,,,,,1.5,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,3,3,4,1
b,1,2.1033,,,,,,,,0.8033,,,,,,,,1.3,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,4,4,1,1
b,1,1.824,,,,,,,,0.724,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,5,5,7,1
v,1,2.2599,,,,,,,,0.9599,,,,,,,,1.3,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,6,6,8,1
b,0,1.6958,,,,,,,,0.5958,,,,,,,,1.1,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,7,7,5,1
v,0,0.108,,,,,,,,-1.392,,,,,,,,1.5,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,8,8,6,1
v,1,1.987,,,,,,,,0.887,,,,,,,,1.1,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,0,9,5,1
c,1,2.2714,,,,,,,,0.9714,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,1,10,3,1
c,1,2.2451,,,,,,,,0.7451,,,,,,,,1.5,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,2,11,6,1
v,1,2.1229,,,,,,,,0.6229,,,,,,,,1.5,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,3,12,2,1
b,1,1.8447,,,,,,,,0.7447,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,4,13,7,1
b,1,2.0402,,,,,,,,0.7402,,,,,,,,1.3,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,5,14,1,1
c,1,1.7792,,,,,,,,0.6792,,,,,,,,1.1,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,6,15,0,1
v,1,2.0722,,,,,,,,0.7722,,,,,,,,1.3,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,1,7,16,8,1
