participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.337,,,,,,,,,0.837,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,0,0,6,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.476,,,,,,,,,0.976,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,1,1,2,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.712,,,,,,,,,1.412,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,2,2,8,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,b,0,6.11,,,,,,,,,5.01,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,3,3,0,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,b,1,3.101,,,,,,,,,1.601,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,4,4,4,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.171,,,,,,,,,0.871,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,5,5,3,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,b,1,3.478,,,,,,,,,2.378,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,6,6,7,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,0,2.637,,,,,,,,,1.337,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,7,7,1,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.196,,,,,,,,,1.096,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,8,8,5,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.059,,,,,,,,,0.759,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,0,9,8,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,1,3.029,,,,,,,,,1.529,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,1,10,6,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.591,,,,,,,,,1.091,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,2,11,4,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.279,,,,,,,,,0.979,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,3,12,3,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.21,,,,,,,,,1.11,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,4,13,5,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,0,2.411,,,,,,,,,1.111,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,5,14,1,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.023,,,,,,,,,0.923,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,6,15,0,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.264,,,,,,,,,0.764,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,7,16,2,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.591,,,,,,,,,1.491,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,8,17,7,1
ly,001,2023-12-02_17h01.05.846,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
