keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.4625,,,,,,,,1.1625,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,3,3,3,1
v,1,2.0196,,,,,,,,0.7196,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,4,4,8,1
b,0,2.2715,,,,,,,,1.1715,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,5,5,0,1
b,0,2.3873,,,,,,,,0.8873,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,6,6,6,1
c,0,1.9689,,,,,,,,0.8689,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,7,7,7,1
v,1,2.3898,,,,,,,,1.2898,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,8,8,5,1
v,1,2.4217,,,,,,,,0.9217,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,0,9,2,1
b,1,3.104,,,,,,,,1.604,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,1,10,4,1
c,1,2.463,,,,,,,,1.163,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,2,11,3,1
v,1,1.9384,,,,,,,,0.8384,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,3,12,5,1
c,1,2.5713,,,,,,,,1.0713,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,4,13,6,1
v,1,2.0588,,,,,,,,0.7588,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,5,14,8,1
c,1,2.7877,,,,,,,,1.6877,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,6,15,0,1
b,1,3.1032,,,,,,,,1.8032,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,7,16,1,1
b,1,1.7793,,,,,,,,0.6793,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,1,8,17,7,1
