my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, my.mainTrials.thisRepN, my.mainTrials.thisTrialN, my.mainTrials.thisN, my.mainTrials.thisIndex, my.mainTrials.ran, my.mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , 0.3333333333333333, 0.00772626931567329, 1, 0, 0, 0.967000000000013, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.1346578366445916, 0.03642384105960265, 1, 0, 0, 0.8660000000000139, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.37748344370860926, 0.02097130242825607, 1, 0, 0, 0.8860000000000241, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.13024282560706402, 0.005518763796909493, 1, 0, 0, 1.065999999999974, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.11699779249448124, 0.023178807947019868, 1, 0, 0, 0.8010000000000446, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.11479028697571744, -0.018763796909492272, 1, 0, 0, 5.534000000000049, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , 0.3465783664459161, -0.023178807947019868, 1, 0, 0, 1.8009999999999877, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.37969094922737306, 0.01434878587196468, 1, 0, 0, 0.8340000000000032, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.37969094922737306, 0.01434878587196468, 1, 0, 0, 0.6550000000000296, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.37969094922737306, 0.01434878587196468, 1, 0, 0, 0.3990000000000009, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , 0.4216335540838852, 0.04304635761589404, 1, 0, 0, 1.3850000000000477, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.3487858719646799, 0.009933774834437087, 1, 0, 0, 1.9359999999999786, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.11479028697571744, -0.0011037527593818985, 1, 0, 0, 0.8179999999999836, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , 0.11920529801324503, -0.00772626931567329, 1, 0, 0, 1.3170000000000073, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.37748344370860926, 0.009933774834437087, 1, 0, 0, 5.134999999999991, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , 0.12141280353200883, 0.01434878587196468, 1, 0, 0, 0.5859999999999559, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
, 0, , -0.38852097130242824, -0.012141280353200883, 1, 0, 0, 1.0509999999999877, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.9998, -0.375, c, 1, 0, 40, 36, 1, 39, 2.9998, -0.375, c, sfsdfsaf, 001, Fri Jul 20 2018 21:39:43 GMT+0200 (CEST), choiceRTT, 60
