participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,0,2.1215,,,,,,,,,1.0215,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,2,2,7,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,b,1,2.0806,,,,,,,,,0.7806,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,3,3,1,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,v,1,2.0562,,,,,,,,,0.9562,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,4,4,5,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,1,2.169,,,,,,,,,1.069,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,5,5,0,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,b,0,2.1942,,,,,,,,,0.8942,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,6,6,8,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,1,2.3553,,,,,,,,,0.8553,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,7,7,6,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,1,1.8542,,,,,,,,,0.5542,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,8,8,3,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,v,1,2.5637,,,,,,,,,1.2637,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,0,9,8,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,v,1,2.0459,,,,,,,,,0.5459,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,1,10,2,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,1,1.7885,,,,,,,,,0.6885,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,2,11,0,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,1,1.9247,,,,,,,,,0.6247,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,3,12,3,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,v,1,1.898,,,,,,,,,0.798,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,4,13,5,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,c,1,2.2208,,,,,,,,,0.7208,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,5,14,6,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,b,1,1.8747,,,,,,,,,0.5747,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,6,15,1,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,b,1,1.5086,,,,,,,,,0.4086,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,7,16,7,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,b,1,1.9298,,,,,,,,,0.4298,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,8,17,4,1
1,001,2023-09-22_14h37.39.037,choiceRTT,2023.1.3,Win32,60.55468088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
